Crime_ID,Date_Reported,State,City,Crime_Type,Severity,Victim_Age,Victim_Gender,Reported_By,Arrest_Made,Suspect_Age,Suspect_Gender,Outcome,Officer_ID,Response_Time
1785,2020-07-01,Abuja,Wuse,Homicide,5,63,Female,Media,Yes,77.0,Male,Closed,OFF1779,138
1786,2021-11-01,Oyo,Ogbomosho,Robbery,5,33,Female,Citizen,Yes,20.0,Female,In Court,OFF9549,135
1787,2021-12-31,Ogun,Sagamu,Homicide,4,29,Male,Citizen,Yes,47.0,Male,Closed,OFF5519,71
1788,2022-07-27,Kano,Tarauni,Assault,3,63,Female,Police,Yes,66.0,Male,In Court,OFF1671,109
1789,2021-02-24,Abuja,Wuse,Fraud,4,37,Female,Media,Yes,71.0,Female,In Court,OFF7522,173
1790,2021-01-04,Edo,Auchi,Fraud,3,53,Female,Police,Yes,23.0,Male,Closed,OFF6157,45
1791,2021-02-22,Oyo,Ibadan,Assault,5,54,Female,Police,Yes,30.0,Male,Open,OFF2473,34
1792,2021-03-29,Abuja,Maitama,Burglary,3,26,Female,Citizen,Yes,72.0,Female,Closed,OFF2671,84
1793,2021-05-02,Ogun,Abeokuta,Homicide,5,26,Male,Media,No,,,Closed,OFF8792,34
1794,2020-06-03,Rivers,Port Harcourt,Assault,4,55,Female,Media,Yes,71.0,Female,Closed,OFF5811,59
1795,2020-07-31,Rivers,Port Harcourt,Homicide,3,58,Male,Police,No,,,Open,OFF5269,173
1796,2022-03-06,Lagos,Ikeja,Robbery,3,31,Female,Citizen,No,,,In Court,OFF3907,26
1797,2020-09-13,Delta,Asaba,Theft,1,48,Male,Citizen,Yes,71.0,Female,Closed,OFF9677,150
1798,2021-04-06,Rivers,Bonny,Theft,4,80,Female,Citizen,Yes,77.0,Female,Open,OFF7017,30
1799,2021-02-25,Oyo,Ibadan,Burglary,1,62,Male,Media,Yes,76.0,Male,Open,OFF7896,129
1800,2022-07-01,Edo,Auchi,Robbery,4,26,Female,Police,Yes,53.0,Female,Closed,OFF1601,71
1801,2021-11-05,Lagos,Yaba,Robbery,5,77,Male,Citizen,No,,,Closed,OFF7035,82
1802,2022-02-17,Oyo,Ogbomosho,Robbery,2,66,Male,Media,Yes,21.0,Male,Closed,OFF5907,132
1803,2022-08-12,Enugu,Nsukka,Theft,3,58,Male,Media,No,,,Closed,OFF7017,75
1804,2022-06-20,Edo,Ekpoma,Theft,5,55,Male,Police,No,,,In Court,OFF7245,148
1805,2022-03-26,Lagos,Yaba,Theft,4,63,Male,Citizen,No,,,In Court,OFF5992,29
1806,2022-09-16,Oyo,Ibadan,Assault,5,23,Female,Media,Yes,55.0,Male,Open,OFF5775,130
1807,2022-09-16,Kano,Dala,Homicide,2,59,Female,Citizen,No,,,Open,OFF6770,109
1808,2022-05-13,Lagos,Lekki,Theft,2,31,Male,Media,Yes,22.0,Male,Open,OFF5068,58
1809,2020-11-26,Enugu,Enugu East,Burglary,2,45,Male,Media,No,,,Closed,OFF3622,85
1810,2022-08-25,Kaduna,Zaria,Robbery,1,18,Male,Police,No,,,In Court,OFF4135,173
1811,2022-03-05,Delta,Asaba,Fraud,3,54,Male,Media,No,,,Closed,OFF2172,147
1812,2021-06-17,Abuja,Maitama,Burglary,1,48,Female,Police,Yes,66.0,Male,In Court,OFF2721,72
1813,2021-10-17,Delta,Ughelli,Theft,3,40,Female,Police,Yes,60.0,Female,Open,OFF6144,38
1814,2020-11-01,Lagos,Lekki,Fraud,1,71,Male,Police,Yes,18.0,Male,Open,OFF9535,161
1815,2022-05-06,Abuja,Garki,Fraud,1,35,Female,Police,No,,,Closed,OFF1297,157
1816,2021-09-08,Kaduna,Kafanchan,Assault,5,80,Female,Media,Yes,46.0,Male,In Court,OFF4736,92
1817,2020-11-23,Ogun,Abeokuta,Robbery,1,73,Female,Citizen,Yes,22.0,Male,In Court,OFF1539,175
1818,2020-03-29,Delta,Asaba,Assault,5,42,Male,Police,Yes,17.0,Male,Open,OFF5550,148
1819,2020-07-03,Rivers,Bonny,Fraud,5,64,Male,Citizen,No,,,In Court,OFF9900,128
1820,2022-08-05,Lagos,Lekki,Theft,4,16,Female,Police,No,,,Closed,OFF5923,10
1821,2021-05-12,Delta,Warri,Theft,1,15,Male,Citizen,No,,,In Court,OFF4089,38
1822,2021-08-01,Ogun,Abeokuta,Fraud,1,70,Female,Police,Yes,36.0,Female,In Court,OFF5453,124
1823,2021-08-06,Kano,Tarauni,Assault,1,36,Male,Citizen,Yes,19.0,Female,In Court,OFF2400,125
1824,2020-09-20,Abuja,Garki,Fraud,5,38,Female,Media,Yes,71.0,Male,Open,OFF9608,91
1825,2020-05-26,Edo,Benin City,Assault,4,19,Male,Police,Yes,17.0,Female,In Court,OFF4923,99
1826,2021-06-06,Rivers,Port Harcourt,Assault,3,42,Male,Police,No,,,Closed,OFF1903,123
1827,2020-02-15,Delta,Ughelli,Homicide,3,61,Female,Media,Yes,29.0,Male,Open,OFF7043,148
1828,2021-11-17,Kaduna,Kafanchan,Homicide,1,45,Male,Citizen,No,,,In Court,OFF1721,88
1829,2021-10-21,Kaduna,Kafanchan,Assault,1,80,Male,Citizen,No,,,In Court,OFF3418,36
1830,2022-04-19,Oyo,Iseyin,Fraud,2,27,Male,Police,Yes,58.0,Male,Closed,OFF5888,119
1831,2021-05-28,Rivers,Obio,Fraud,5,73,Female,Media,No,,,Closed,OFF4005,27
1832,2020-06-05,Enugu,Nsukka,Burglary,3,48,Female,Media,No,,,Closed,OFF7416,157
1833,2020-05-29,Ogun,Ijebu Ode,Homicide,1,34,Male,Media,No,,,Closed,OFF3687,141
1834,2020-07-04,Edo,Auchi,Robbery,1,25,Male,Media,No,,,Open,OFF1881,26
1835,2020-09-29,Oyo,Iseyin,Assault,2,28,Female,Media,No,,,In Court,OFF5605,15
1836,2021-08-28,Enugu,Awgu,Burglary,1,71,Female,Media,No,,,Open,OFF9436,23
1837,2022-06-22,Enugu,Nsukka,Robbery,2,52,Male,Citizen,No,,,In Court,OFF3730,46
1838,2022-06-30,Enugu,Nsukka,Theft,2,25,Female,Police,Yes,25.0,Male,Closed,OFF7471,127
1839,2022-03-03,Oyo,Ibadan,Assault,1,15,Male,Citizen,No,,,Open,OFF8515,109
1840,2021-06-22,Lagos,Yaba,Homicide,1,29,Female,Police,No,,,Open,OFF3668,112
1841,2021-12-19,Delta,Asaba,Assault,2,58,Male,Citizen,No,,,In Court,OFF7948,123
1842,2021-12-09,Edo,Auchi,Theft,2,46,Male,Police,No,,,Closed,OFF3439,18
1843,2021-09-28,Edo,Benin City,Assault,1,71,Female,Citizen,Yes,40.0,Male,Open,OFF6339,38
1844,2021-10-19,Enugu,Awgu,Theft,2,66,Male,Police,Yes,72.0,Male,Open,OFF2324,152
1845,2021-12-16,Ogun,Abeokuta,Theft,2,62,Female,Media,No,,,In Court,OFF4754,85
1846,2021-11-07,Kano,Dala,Assault,4,23,Male,Media,No,,,In Court,OFF2914,76
1847,2020-07-15,Lagos,Lekki,Theft,3,28,Female,Police,No,,,In Court,OFF3568,149
1848,2020-01-11,Edo,Ekpoma,Homicide,3,19,Male,Media,No,,,In Court,OFF6006,115
1849,2021-07-04,Kaduna,Kaduna North,Homicide,3,36,Female,Citizen,Yes,42.0,Male,Open,OFF4761,176
1850,2020-01-13,Abuja,Maitama,Theft,4,48,Female,Media,No,,,Closed,OFF7802,84
1851,2020-11-13,Delta,Ughelli,Theft,4,41,Female,Media,No,,,In Court,OFF4739,35
1852,2020-02-16,Lagos,Ikeja,Robbery,2,55,Male,Police,Yes,37.0,Female,Closed,OFF8374,59
1853,2022-04-02,Oyo,Iseyin,Homicide,1,80,Male,Citizen,No,,,Closed,OFF9558,29
1854,2021-07-02,Enugu,Enugu East,Assault,5,69,Female,Citizen,Yes,32.0,Male,In Court,OFF9978,53
1855,2022-08-31,Kaduna,Kafanchan,Theft,4,51,Female,Police,No,,,Closed,OFF6992,8
1856,2022-08-17,Ogun,Abeokuta,Homicide,5,48,Male,Police,Yes,45.0,Female,Closed,OFF4153,57
1857,2020-05-01,Enugu,Nsukka,Burglary,5,76,Male,Citizen,No,,,Open,OFF5422,98
1858,2020-03-22,Ogun,Ijebu Ode,Theft,3,58,Male,Police,Yes,45.0,Female,Open,OFF9360,94
1859,2022-06-07,Ogun,Sagamu,Robbery,4,46,Male,Media,Yes,48.0,Female,Closed,OFF9351,105
1860,2021-05-07,Kaduna,Kaduna North,Homicide,5,70,Female,Police,Yes,39.0,Female,In Court,OFF5822,111
1861,2021-09-10,Rivers,Bonny,Assault,2,35,Male,Media,No,,,In Court,OFF8975,112
1862,2021-08-12,Delta,Asaba,Burglary,5,58,Female,Citizen,No,,,Closed,OFF3415,14
1863,2020-03-15,Edo,Ekpoma,Theft,3,52,Male,Media,Yes,44.0,Male,In Court,OFF4281,102
1864,2022-08-12,Kaduna,Kafanchan,Fraud,5,41,Male,Citizen,No,,,In Court,OFF7498,52
1865,2021-05-22,Ogun,Abeokuta,Homicide,5,80,Male,Police,Yes,19.0,Female,Closed,OFF6792,80
1866,2022-06-25,Rivers,Bonny,Burglary,2,43,Male,Media,No,,,Closed,OFF2955,49
1867,2021-03-09,Oyo,Ibadan,Burglary,4,28,Male,Citizen,Yes,67.0,Male,Open,OFF6198,42
1868,2021-03-30,Delta,Warri,Assault,1,60,Female,Police,Yes,55.0,Female,Open,OFF5628,180
1869,2021-01-11,Delta,Ughelli,Theft,4,35,Male,Citizen,No,,,Open,OFF1715,12
1870,2022-04-05,Delta,Warri,Theft,4,18,Female,Citizen,Yes,43.0,Male,Closed,OFF1919,164
1871,2021-01-13,Kano,Tarauni,Fraud,5,35,Female,Citizen,No,,,In Court,OFF2012,150
1872,2021-06-16,Rivers,Port Harcourt,Burglary,3,50,Female,Citizen,Yes,38.0,Male,Open,OFF3934,116
1873,2020-11-13,Rivers,Obio,Homicide,1,52,Female,Citizen,No,,,Closed,OFF7527,24
1874,2022-06-05,Enugu,Nsukka,Burglary,5,61,Male,Police,Yes,29.0,Female,In Court,OFF8991,44
1875,2020-05-23,Delta,Asaba,Homicide,1,28,Female,Police,Yes,56.0,Female,Open,OFF1494,96
1876,2021-09-26,Kano,Tarauni,Theft,1,71,Male,Police,No,,,Closed,OFF8477,20
1877,2020-05-14,Enugu,Nsukka,Robbery,3,58,Male,Citizen,Yes,36.0,Male,Open,OFF8294,41
1878,2020-02-16,Ogun,Ijebu Ode,Homicide,2,68,Male,Media,Yes,60.0,Female,Open,OFF7628,94
1879,2020-02-13,Abuja,Maitama,Theft,4,58,Male,Police,Yes,69.0,Male,Closed,OFF6173,129
1880,2021-10-19,Enugu,Enugu East,Robbery,4,73,Female,Citizen,No,,,Open,OFF1858,112
1881,2021-05-26,Abuja,Wuse,Theft,3,76,Female,Media,No,,,Open,OFF2097,11
1882,2022-07-25,Kaduna,Kaduna North,Fraud,5,38,Female,Media,No,,,Open,OFF5489,112
1883,2021-05-17,Kaduna,Kaduna North,Theft,5,35,Female,Media,No,,,Open,OFF3836,159
1884,2022-09-18,Edo,Benin City,Theft,2,77,Female,Citizen,Yes,34.0,Male,Closed,OFF9996,63
1885,2021-01-17,Delta,Warri,Burglary,2,56,Female,Media,Yes,23.0,Male,In Court,OFF4300,117
1886,2021-03-10,Enugu,Enugu East,Robbery,3,32,Female,Police,Yes,45.0,Male,Open,OFF3784,118
1887,2022-09-18,Lagos,Lekki,Robbery,2,21,Female,Media,Yes,34.0,Female,Closed,OFF6254,66
1888,2021-10-30,Rivers,Bonny,Homicide,4,38,Male,Citizen,No,,,Open,OFF9193,45
1889,2022-02-06,Edo,Ekpoma,Robbery,1,78,Female,Police,No,,,Open,OFF1939,84
1890,2021-09-19,Rivers,Bonny,Homicide,2,71,Female,Media,Yes,68.0,Male,Open,OFF5927,137
1891,2020-07-06,Abuja,Wuse,Homicide,5,53,Female,Police,No,,,Open,OFF5671,171
1892,2021-06-03,Lagos,Lekki,Homicide,3,48,Female,Police,Yes,15.0,Female,Closed,OFF6980,150
1893,2020-08-11,Lagos,Yaba,Homicide,2,43,Male,Media,No,,,In Court,OFF8943,158
1894,2021-05-18,Oyo,Ogbomosho,Fraud,4,77,Female,Police,No,,,In Court,OFF6397,161
1895,2022-02-19,Delta,Ughelli,Homicide,5,64,Male,Citizen,No,,,Open,OFF9475,71
1896,2022-04-28,Edo,Ekpoma,Theft,1,35,Female,Media,No,,,In Court,OFF4134,144
1897,2022-02-20,Enugu,Awgu,Burglary,2,43,Female,Police,Yes,38.0,Female,Open,OFF4588,106
1898,2022-09-10,Abuja,Wuse,Homicide,2,80,Female,Citizen,Yes,66.0,Female,Open,OFF7017,164
1899,2022-06-15,Kano,Dala,Burglary,5,39,Female,Media,No,,,Open,OFF8577,123
1900,2020-03-29,Abuja,Wuse,Robbery,2,52,Female,Media,No,,,Open,OFF8397,97
1901,2020-07-21,Ogun,Abeokuta,Homicide,2,51,Male,Citizen,No,,,In Court,OFF8059,47
1902,2022-06-03,Oyo,Ibadan,Burglary,4,75,Female,Media,No,,,In Court,OFF6294,105
1903,2021-10-23,Rivers,Obio,Assault,3,78,Male,Citizen,Yes,66.0,Male,Closed,OFF4942,59
1904,2020-09-11,Oyo,Ogbomosho,Burglary,4,53,Male,Media,Yes,50.0,Male,In Court,OFF4303,29
1905,2020-12-24,Edo,Benin City,Robbery,5,26,Female,Citizen,No,,,In Court,OFF2806,56
1906,2021-07-03,Lagos,Ikeja,Theft,2,39,Male,Citizen,Yes,26.0,Male,Closed,OFF9508,38
1907,2021-12-06,Oyo,Ogbomosho,Theft,3,72,Male,Citizen,No,,,Open,OFF6373,179
1908,2021-07-25,Edo,Auchi,Burglary,5,51,Female,Citizen,Yes,62.0,Male,Open,OFF2992,153
1909,2021-07-25,Kano,Tarauni,Robbery,4,26,Female,Citizen,Yes,80.0,Female,Closed,OFF1460,93
1910,2021-12-05,Kano,Tarauni,Theft,1,49,Female,Media,No,,,Open,OFF9460,31
1911,2020-03-14,Oyo,Ibadan,Burglary,5,39,Female,Media,Yes,41.0,Female,Closed,OFF5715,174
1912,2021-09-03,Kano,Ungogo,Theft,5,39,Female,Media,No,,,Closed,OFF7761,51
1913,2020-08-26,Lagos,Yaba,Assault,2,56,Female,Media,Yes,35.0,Male,Open,OFF9679,165
1914,2020-08-21,Rivers,Port Harcourt,Assault,5,33,Female,Police,No,,,In Court,OFF3554,17
1915,2021-12-22,Lagos,Ikeja,Theft,5,70,Female,Police,Yes,34.0,Female,Open,OFF5808,152
1916,2021-05-25,Rivers,Port Harcourt,Homicide,4,67,Male,Media,Yes,42.0,Female,In Court,OFF2887,38
1917,2021-11-03,Oyo,Ogbomosho,Robbery,1,77,Male,Police,No,,,Closed,OFF1230,50
1918,2022-09-14,Enugu,Awgu,Theft,2,78,Female,Media,No,,,Open,OFF6974,39
1919,2020-09-24,Kano,Dala,Fraud,5,65,Female,Police,Yes,44.0,Male,Closed,OFF3101,87
1920,2021-12-18,Delta,Warri,Assault,2,73,Male,Police,Yes,68.0,Female,Open,OFF6558,154
1921,2020-10-29,Lagos,Ikeja,Burglary,4,50,Male,Media,Yes,19.0,Female,Open,OFF7387,63
1922,2021-03-07,Delta,Warri,Burglary,2,23,Male,Citizen,Yes,27.0,Male,Closed,OFF5529,127
1923,2020-02-21,Kaduna,Kaduna North,Theft,5,28,Male,Media,No,,,Open,OFF3405,78
1924,2022-05-12,Rivers,Obio,Homicide,4,70,Female,Police,No,,,Open,OFF9461,31
1925,2022-05-13,Rivers,Bonny,Assault,1,73,Female,Police,Yes,45.0,Female,In Court,OFF5435,164
1926,2022-02-02,Edo,Auchi,Fraud,2,32,Male,Media,No,,,Closed,OFF9845,72
1927,2022-03-06,Delta,Asaba,Homicide,2,34,Female,Media,No,,,Closed,OFF3949,143
1928,2020-07-20,Abuja,Wuse,Robbery,5,23,Female,Citizen,Yes,72.0,Male,Closed,OFF8499,170
1929,2021-12-31,Enugu,Nsukka,Fraud,3,78,Male,Police,No,,,Closed,OFF3666,89
1930,2021-02-23,Kaduna,Kafanchan,Fraud,1,29,Female,Police,No,,,In Court,OFF8016,10
1931,2022-09-10,Delta,Warri,Robbery,3,58,Female,Citizen,No,,,Closed,OFF1830,160
1932,2021-02-12,Abuja,Maitama,Fraud,3,57,Female,Citizen,No,,,Closed,OFF8797,161
1933,2022-01-27,Rivers,Port Harcourt,Assault,4,45,Female,Police,Yes,62.0,Female,Open,OFF7233,127
1934,2021-06-15,Lagos,Yaba,Homicide,5,15,Male,Police,Yes,53.0,Female,Open,OFF7161,39
1935,2021-05-09,Abuja,Wuse,Fraud,1,48,Female,Police,Yes,76.0,Female,Open,OFF4458,96
1936,2022-02-03,Edo,Ekpoma,Assault,4,19,Female,Police,No,,,Open,OFF9377,58
1937,2021-08-30,Delta,Asaba,Burglary,5,48,Male,Citizen,Yes,27.0,Female,In Court,OFF5724,111
1938,2020-07-17,Edo,Ekpoma,Robbery,2,27,Male,Police,No,,,In Court,OFF6697,115
1939,2021-09-24,Ogun,Ijebu Ode,Theft,5,36,Female,Citizen,No,,,Closed,OFF5648,20
1940,2022-05-12,Edo,Auchi,Robbery,3,59,Male,Citizen,No,,,In Court,OFF7902,102
1941,2020-05-19,Ogun,Ijebu Ode,Homicide,2,30,Male,Media,No,,,Open,OFF2539,101
1942,2021-10-13,Lagos,Yaba,Fraud,2,33,Female,Citizen,No,,,Open,OFF1653,134
1943,2020-06-18,Edo,Benin City,Homicide,4,74,Male,Citizen,No,,,Closed,OFF5074,176
1944,2022-09-03,Kano,Dala,Fraud,2,66,Male,Media,Yes,45.0,Female,Open,OFF9616,155
1945,2021-04-15,Oyo,Ibadan,Homicide,5,68,Male,Media,Yes,79.0,Female,In Court,OFF7543,134
1946,2021-05-20,Abuja,Maitama,Assault,5,57,Male,Citizen,Yes,47.0,Male,In Court,OFF3494,31
1947,2021-03-11,Rivers,Port Harcourt,Homicide,1,32,Male,Citizen,No,,,Open,OFF2540,77
1948,2020-05-27,Kano,Ungogo,Robbery,4,68,Male,Citizen,No,,,Open,OFF8510,98
1949,2021-06-29,Rivers,Obio,Fraud,2,69,Male,Citizen,No,,,Open,OFF6616,111
1950,2020-09-16,Ogun,Abeokuta,Homicide,4,33,Male,Citizen,Yes,77.0,Female,Closed,OFF8534,147
1951,2021-06-20,Edo,Ekpoma,Homicide,2,71,Female,Citizen,Yes,48.0,Female,Closed,OFF9208,122
1952,2022-05-19,Kano,Ungogo,Theft,1,33,Male,Media,No,,,In Court,OFF8333,7
1953,2021-06-29,Edo,Benin City,Theft,1,70,Male,Citizen,Yes,19.0,Female,In Court,OFF8157,81
1954,2021-02-06,Abuja,Maitama,Burglary,2,27,Female,Citizen,No,,,Closed,OFF3019,73
1955,2022-02-16,Kaduna,Kaduna North,Fraud,5,58,Male,Citizen,Yes,32.0,Female,Open,OFF8846,37
1956,2022-08-06,Oyo,Iseyin,Robbery,3,46,Male,Citizen,No,,,In Court,OFF4242,144
1957,2022-05-11,Delta,Ughelli,Fraud,5,56,Female,Citizen,Yes,75.0,Male,Open,OFF6656,158
1958,2021-02-21,Rivers,Obio,Theft,1,22,Male,Citizen,No,,,Open,OFF3212,60
1959,2021-03-26,Kaduna,Zaria,Burglary,2,32,Male,Media,Yes,72.0,Male,In Court,OFF7872,158
1960,2021-08-01,Kano,Dala,Burglary,1,33,Male,Media,No,,,Closed,OFF9738,151
1961,2022-09-09,Edo,Benin City,Fraud,4,66,Female,Police,Yes,47.0,Female,In Court,OFF2835,21
1962,2021-04-05,Abuja,Maitama,Homicide,5,31,Male,Police,No,,,Closed,OFF2394,10
1963,2021-01-23,Rivers,Obio,Assault,5,45,Female,Media,Yes,48.0,Female,Open,OFF8245,141
1964,2020-09-24,Edo,Ekpoma,Robbery,2,26,Female,Media,No,,,Closed,OFF2746,12
1965,2020-10-17,Enugu,Awgu,Fraud,1,15,Male,Media,Yes,21.0,Female,In Court,OFF7097,79
1966,2021-08-27,Oyo,Iseyin,Assault,2,39,Male,Police,Yes,64.0,Male,In Court,OFF3814,111
1967,2020-04-06,Abuja,Wuse,Fraud,3,78,Female,Police,Yes,75.0,Male,In Court,OFF8689,10
1968,2022-09-22,Abuja,Wuse,Burglary,2,78,Male,Police,No,,,In Court,OFF6832,59
1969,2021-09-24,Lagos,Yaba,Assault,4,27,Female,Media,No,,,Open,OFF3203,10
1970,2021-01-03,Ogun,Ijebu Ode,Robbery,2,76,Female,Media,Yes,60.0,Female,In Court,OFF6371,131
1971,2021-02-22,Abuja,Wuse,Fraud,1,46,Male,Citizen,Yes,72.0,Female,Open,OFF1923,77
1972,2022-05-19,Edo,Ekpoma,Homicide,1,40,Male,Media,No,,,Closed,OFF8862,104
1973,2021-06-21,Edo,Benin City,Burglary,2,25,Male,Citizen,No,,,Open,OFF1491,63
1974,2021-01-12,Abuja,Garki,Homicide,3,22,Female,Police,Yes,26.0,Male,In Court,OFF1224,61
1975,2020-03-07,Rivers,Port Harcourt,Theft,2,70,Male,Police,Yes,63.0,Male,Open,OFF8371,97
1976,2022-09-11,Delta,Ughelli,Fraud,4,55,Male,Police,Yes,25.0,Female,Open,OFF8139,178
1977,2020-09-30,Ogun,Abeokuta,Robbery,5,30,Male,Police,No,,,Open,OFF5266,171
1978,2021-01-09,Oyo,Iseyin,Burglary,2,24,Male,Media,Yes,49.0,Female,In Court,OFF5951,112
1979,2021-05-09,Kaduna,Kafanchan,Burglary,3,51,Male,Police,Yes,53.0,Female,In Court,OFF5882,131
1980,2021-12-18,Enugu,Enugu East,Assault,4,25,Male,Media,No,,,Open,OFF6256,72
1981,2021-10-05,Enugu,Enugu East,Assault,1,57,Male,Police,No,,,Open,OFF5123,154
1982,2022-03-03,Abuja,Garki,Burglary,4,50,Male,Citizen,Yes,66.0,Male,Open,OFF9139,103
1983,2022-08-08,Edo,Ekpoma,Burglary,5,45,Male,Police,Yes,67.0,Female,Open,OFF9078,19
1984,2020-09-26,Rivers,Obio,Assault,3,50,Male,Media,No,,,Open,OFF2778,102
1985,2021-04-05,Edo,Auchi,Robbery,1,19,Female,Citizen,Yes,58.0,Female,In Court,OFF9267,64
1986,2021-02-14,Lagos,Lekki,Homicide,5,62,Female,Police,No,,,Closed,OFF5975,108
1987,2021-03-08,Edo,Auchi,Robbery,3,16,Male,Police,No,,,Open,OFF9988,48
1988,2020-12-13,Delta,Asaba,Assault,2,77,Male,Media,No,,,In Court,OFF1598,15
1989,2021-07-30,Delta,Warri,Robbery,3,42,Male,Police,Yes,52.0,Male,Open,OFF1673,30
1990,2021-01-01,Lagos,Lekki,Burglary,2,49,Male,Media,Yes,32.0,Female,In Court,OFF5167,71
1991,2020-09-19,Rivers,Bonny,Assault,3,17,Male,Citizen,Yes,28.0,Female,Open,OFF6142,107
1992,2020-10-08,Oyo,Ogbomosho,Robbery,4,41,Female,Police,Yes,29.0,Female,In Court,OFF6309,137
1993,2020-11-14,Lagos,Yaba,Burglary,5,19,Female,Police,Yes,54.0,Male,In Court,OFF8042,129
1994,2021-01-28,Oyo,Iseyin,Theft,5,45,Female,Media,No,,,Open,OFF8199,64
1995,2022-03-07,Kano,Ungogo,Assault,3,77,Female,Police,Yes,77.0,Female,In Court,OFF7321,8
1996,2021-01-23,Ogun,Ijebu Ode,Robbery,3,25,Female,Police,No,,,In Court,OFF2095,131
1997,2020-11-13,Oyo,Ogbomosho,Robbery,5,19,Male,Police,Yes,52.0,Male,Open,OFF1268,160
1998,2020-03-03,Kano,Dala,Burglary,1,54,Male,Police,Yes,27.0,Male,In Court,OFF3178,144
1999,2022-05-11,Ogun,Sagamu,Assault,5,56,Female,Citizen,Yes,39.0,Female,Closed,OFF4819,54
2000,2021-02-14,Kaduna,Kafanchan,Burglary,2,19,Female,Police,No,,,In Court,OFF9151,65
